"issue_key","s2r_label","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","s2r_reason","expected_behavior_presence","expected_behavior_quality","expected_behavior_reason","observed_behavior_presence","observed_behavior_quality","observed_behavior_reason","overall_reason","status","model","prompt_version","seed","system_fingerprint","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd","timestamp","raw_response"
"MC-300745","Executable","The report provides a clear description of the bug involving the copper golem's behavior at the edge of a platform, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the bug involving the copper golem's behavior at the edge of a platform, allowing for an attempt to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when the copper golem is at the edge of the platform.","Present","Sufficient","The report describes the observed behavior of the copper golem jumping off the platform, which is clear enough to understand.","The report is executable as it describes a specific behavior of the copper golem, but it lacks an explicit expected behavior statement.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2912","0","234","3146","0.00057720","2026-07-11T20:07:50","{
  ""issue_key"": ""MC-300745"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the bug involving the copper golem's behavior at the edge of a platform, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when the copper golem is at the edge of the platform.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the copper golem jumping off the platform, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report is executable as it describes a specific behavior of the copper golem, but it lacks an explicit expected behavior statement.""
}"
"MC-300768","Non-Executable","The report does not specify how the nether portal was linked or the exact conditions under which the issue occurs, making it unclear how to reproduce the bug.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the nether portal was linked or the exact conditions under which the issue occurs, making it unclear how to reproduce the bug.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when using the portals.","Present","Sufficient","The report describes being sent 300 blocks away in an underground cave, which is a clear outcome.","The report describes an observed behavior but lacks critical details on how to reproduce the issue, leading to a classification of Non-Executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2918","0","227","3145","0.00057390","2026-07-11T20:07:58","{
  ""issue_key"": ""MC-300768"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the nether portal was linked or the exact conditions under which the issue occurs, making it unclear how to reproduce the bug.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when using the portals.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes being sent 300 blocks away in an underground cave, which is a clear outcome.""
  },
  ""overall_reason"": ""The report describes an observed behavior but lacks critical details on how to reproduce the issue, leading to a classification of Non-Executable.""
}"
"MC-300778","Non-Executable","The report does not specify the exact conditions or setup required for the calibrated sculk sensor to trigger, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify the exact conditions or setup required for the calibrated sculk sensor to trigger, making it unclear how to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when the item is killed.","Present","Sufficient","The report describes that using the /kill command on an item did not trigger the calibrated sculk sensor, which is clear enough to understand.","The report lacks critical details about the setup needed to reproduce the issue, leading to a classification of Non-Executable despite a clear observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2915","0","236","3151","0.00057885","2026-07-11T20:08:03","{
  ""issue_key"": ""MC-300778"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify the exact conditions or setup required for the calibrated sculk sensor to trigger, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when the item is killed.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that using the /kill command on an item did not trigger the calibrated sculk sensor, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report lacks critical details about the setup needed to reproduce the issue, leading to a classification of Non-Executable despite a clear observed behavior.""
}"
"MC-300786","Non-Executable","The report describes issues with Arabic language support but does not specify how to trigger or reproduce these issues in the game.","Irreproducible","Not Applicable","Missing Information","The report describes issues with Arabic language support but does not specify how to trigger or reproduce these issues in the game.","Present","Accurate","The report implies that the expected behavior is proper Arabic language support, which is a clear and reasonable expectation.","Present","Sufficient","The report describes specific problems with the Arabic language implementation, indicating what the observed behavior is.","While the expected and observed behaviors are clear, the lack of specific steps to reproduce the issue prevents the report from being executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2964","0","219","3183","0.00057600","2026-07-11T20:08:08","{
  ""issue_key"": ""MC-300786"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes issues with Arabic language support but does not specify how to trigger or reproduce these issues in the game.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The report implies that the expected behavior is proper Arabic language support, which is a clear and reasonable expectation.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes specific problems with the Arabic language implementation, indicating what the observed behavior is.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are clear, the lack of specific steps to reproduce the issue prevents the report from being executable.""
}"
"MC-300806","Non-Executable","The report describes a symptom of the issue but does not provide a clear action or setup to reproduce the problem with the structure block.","Irreproducible","Not Applicable","Missing Information","The report describes a symptom of the issue but does not provide a clear action or setup to reproduce the problem with the structure block.","Not Present","Not Applicable","The report does not specify what the expected behavior should be when using the structure block.","Present","Sufficient","The report indicates that the user is left without a structure block after breaking them, which is a clear observation.","The report lacks critical details on how to trigger the issue, making it non-executable despite providing a clear observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2915","0","222","3137","0.00057045","2026-07-11T20:08:13","{
  ""issue_key"": ""MC-300806"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes a symptom of the issue but does not provide a clear action or setup to reproduce the problem with the structure block.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not specify what the expected behavior should be when using the structure block.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report indicates that the user is left without a structure block after breaking them, which is a clear observation.""
  },
  ""overall_reason"": ""The report lacks critical details on how to trigger the issue, making it non-executable despite providing a clear observed behavior.""
}"
"MC-300809","Non-Executable","The report describes a symptom of not being able to remove blocks from the inventory but lacks specific details on how to trigger this behavior or the exact conditions under which it occurs.","Irreproducible","Not Applicable","Missing Information","The report describes a symptom of not being able to remove blocks from the inventory but lacks specific details on how to trigger this behavior or the exact conditions under which it occurs.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report clearly describes the observed behavior of being unable to remove blocks from the inventory.","The report provides a clear description of the observed behavior but lacks the necessary details to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2932","0","223","3155","0.00057360","2026-07-11T20:08:17","{
  ""issue_key"": ""MC-300809"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes a symptom of not being able to remove blocks from the inventory but lacks specific details on how to trigger this behavior or the exact conditions under which it occurs.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes the observed behavior of being unable to remove blocks from the inventory.""
  },
  ""overall_reason"": ""The report provides a clear description of the observed behavior but lacks the necessary details to reproduce the issue, making it non-executable.""
}"
"MC-300851","Non-Executable","The report does not provide sufficient detail on how to trigger the duplication of angry wolves, such as the specific conditions or actions required beyond leading the wolf and having a sheep nearby.","Irreproducible","Not Applicable","Missing Information","The report does not provide sufficient detail on how to trigger the duplication of angry wolves, such as the specific conditions or actions required beyond leading the wolf and having a sheep nearby.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior is when leading an angry wolf.","Not Present","Not Applicable","The report does not describe any actual behavior or outcome that occurred during the attempt.","The report lacks critical details necessary to reproduce the bug, including the expected behavior and any observed outcomes.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2886","0","222","3108","0.00056610","2026-07-11T20:08:21","{
  ""issue_key"": ""MC-300851"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not provide sufficient detail on how to trigger the duplication of angry wolves, such as the specific conditions or actions required beyond leading the wolf and having a sheep nearby.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior is when leading an angry wolf.""
  },
  ""observed_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not describe any actual behavior or outcome that occurred during the attempt.""
  },
  ""overall_reason"": ""The report lacks critical details necessary to reproduce the bug, including the expected behavior and any observed outcomes.""
}"
"MC-300860","Non-Executable","The report lacks a clear and specific action or setup that leads to the described behavior, making it impossible to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report lacks a clear and specific action or setup that leads to the described behavior, making it impossible to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected outcome should be.","Present","Insufficient","The observed behavior is described but lacks clarity and detail, making it difficult to understand the exact nature of the issue.","The report does not provide enough concrete details to reproduce the bug, and the expected behavior is not clearly defined.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2981","0","216","3197","0.00057675","2026-07-11T20:08:26","{
  ""issue_key"": ""MC-300860"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks a clear and specific action or setup that leads to the described behavior, making it impossible to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected outcome should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Insufficient"",
    ""reason"": ""The observed behavior is described but lacks clarity and detail, making it difficult to understand the exact nature of the issue.""
  },
  ""overall_reason"": ""The report does not provide enough concrete details to reproduce the bug, and the expected behavior is not clearly defined.""
}"
"MC-300872","Non-Executable","The report lacks specific details on how to consistently reproduce the bug, as it describes the issue as random and does not provide a clear sequence of actions.","Irreproducible","Not Applicable","Missing Information","The report lacks specific details on how to consistently reproduce the bug, as it describes the issue as random and does not provide a clear sequence of actions.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when dealing damage while sprinting.","Present","Sufficient","The report describes the observed behavior of the sprint speed being reduced to walking speed after dealing damage.","The report identifies a bug but lacks a clear and consistent method to reproduce it, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2957","0","223","3180","0.00057735","2026-07-11T20:08:31","{
  ""issue_key"": ""MC-300872"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks specific details on how to consistently reproduce the bug, as it describes the issue as random and does not provide a clear sequence of actions.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when dealing damage while sprinting.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the sprint speed being reduced to walking speed after dealing damage.""
  },
  ""overall_reason"": ""The report identifies a bug but lacks a clear and consistent method to reproduce it, making it non-executable.""
}"
"MC-300877","Non-Executable","The report describes the symptom of experience not being counted but does not specify how to trigger this behavior, such as the specific conditions or actions taken while mining quartz.","Irreproducible","Not Applicable","Missing Information","The report describes the symptom of experience not being counted but does not specify how to trigger this behavior, such as the specific conditions or actions taken while mining quartz.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be regarding experience gain from mining quartz.","Present","Sufficient","The report clearly states that experience is dropped but not counted towards the player's level, providing a clear observation of the issue.","The report identifies a clear observed behavior but lacks the necessary details to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2885","0","231","3116","0.00057135","2026-07-11T20:08:35","{
  ""issue_key"": ""MC-300877"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes the symptom of experience not being counted but does not specify how to trigger this behavior, such as the specific conditions or actions taken while mining quartz.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be regarding experience gain from mining quartz.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly states that experience is dropped but not counted towards the player's level, providing a clear observation of the issue.""
  },
  ""overall_reason"": ""The report identifies a clear observed behavior but lacks the necessary details to reproduce the issue, making it non-executable.""
}"
"MC-300881","Executable","The report provides a clear description of the intended action (reporting a player skin) and the observed issue (the skin preview widget is no longer interactive), allowing for an attempt to reproduce the behavior.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the intended action (reporting a player skin) and the observed issue (the skin preview widget is no longer interactive), allowing for an attempt to reproduce the behavior.","Present","Accurate","The expected behavior is clearly implied as the skin preview should be interactive, which aligns with previous versions.","Present","Sufficient","The observed behavior is clearly stated, indicating that the widget is not interactive as it was in a previous version.","The report effectively describes the bug with enough detail to allow for an attempt to reproduce the issue, despite lacking specific steps.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2914","0","234","3148","0.00057750","2026-07-11T20:08:39","{
  ""issue_key"": ""MC-300881"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the intended action (reporting a player skin) and the observed issue (the skin preview widget is no longer interactive), allowing for an attempt to reproduce the behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly implied as the skin preview should be interactive, which aligns with previous versions.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is clearly stated, indicating that the widget is not interactive as it was in a previous version.""
  },
  ""overall_reason"": ""The report effectively describes the bug with enough detail to allow for an attempt to reproduce the issue, despite lacking specific steps.""
}"
"MC-300886","Non-Executable","The report does not specify how the player is attempting to fly in creative mode, such as the key bindings or any relevant settings that may affect flying.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the player is attempting to fly in creative mode, such as the key bindings or any relevant settings that may affect flying.","Present","Accurate","The expected behavior of being able to fly in creative mode is clearly stated.","Present","Sufficient","The report describes the observed behavior of jumping instead of flying, which is clear enough to understand.","While the expected and observed behaviors are clear, the lack of specific details on how to trigger the flying action makes the report non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2918","0","224","3142","0.00057210","2026-07-11T20:08:43","{
  ""issue_key"": ""MC-300886"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the player is attempting to fly in creative mode, such as the key bindings or any relevant settings that may affect flying.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of being able to fly in creative mode is clearly stated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of jumping instead of flying, which is clear enough to understand.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are clear, the lack of specific details on how to trigger the flying action makes the report non-executable.""
}"
"MC-300889","Non-Executable","The report does not specify how to trigger the carving of the pumpkin, making it unclear what specific actions lead to the observed behavior.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the carving of the pumpkin, making it unclear what specific actions lead to the observed behavior.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when carving a pumpkin.","Present","Sufficient","The report describes that a pumpkin can be carved with any object, which is a clear observation.","The report lacks critical details on how to reproduce the bug, specifically the actions or conditions required to carve the pumpkin, leading to a classification of Non-Executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2906","0","227","3133","0.00057210","2026-07-11T20:08:47","{
  ""issue_key"": ""MC-300889"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the carving of the pumpkin, making it unclear what specific actions lead to the observed behavior.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when carving a pumpkin.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that a pumpkin can be carved with any object, which is a clear observation.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the bug, specifically the actions or conditions required to carve the pumpkin, leading to a classification of Non-Executable.""
}"
"MC-300894","Executable","The report provides a clear action of equipping a harness to an adult Happy Ghast and then changing its age, leading to a specific observed behavior regarding the harness layer.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear action of equipping a harness to an adult Happy Ghast and then changing its age, leading to a specific observed behavior regarding the harness layer.","Present","Accurate","The expected behavior is clearly stated as the harness layer should render correctly for the Baby Happy Ghast.","Present","Sufficient","The observed behavior is described in detail, indicating that the harness layer disappears externally but is incorrectly scaled internally.","The report effectively outlines a concrete action and the resulting behavior, making it executable despite lacking specific reproducibility details.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2983","0","225","3208","0.00058245","2026-07-11T20:08:51","{
  ""issue_key"": ""MC-300894"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear action of equipping a harness to an adult Happy Ghast and then changing its age, leading to a specific observed behavior regarding the harness layer.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior is clearly stated as the harness layer should render correctly for the Baby Happy Ghast.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The observed behavior is described in detail, indicating that the harness layer disappears externally but is incorrectly scaled internally.""
  },
  ""overall_reason"": ""The report effectively outlines a concrete action and the resulting behavior, making it executable despite lacking specific reproducibility details.""
}"
"MC-300898","Non-Executable","The report does not specify how to trigger the bug or the specific conditions under which the Netherite armor appears as Diamond armor.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the bug or the specific conditions under which the Netherite armor appears as Diamond armor.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes the observed behavior of Netherite armor appearing as Diamond armor.","The report lacks critical details on how to reproduce the bug, making it non-executable despite describing the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2908","0","209","3117","0.00056160","2026-07-11T20:08:56","{
  ""issue_key"": ""MC-300898"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the bug or the specific conditions under which the Netherite armor appears as Diamond armor.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of Netherite armor appearing as Diamond armor.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the bug, making it non-executable despite describing the observed behavior.""
}"
"MC-300915","Executable","The report provides a clear description of actions taken and the resulting behavior, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of actions taken and the resulting behavior, allowing for an attempt to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when using the Nether Portal.","Present","Sufficient","The report describes the observed behavior of the Nether Portal unlinking and the resulting lag, providing enough detail to understand the issue.","The report is actionable and describes a specific issue with Nether Portals, but lacks a clear expected outcome.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","3042","0","216","3258","0.00058590","2026-07-11T20:09:00","{
  ""issue_key"": ""MC-300915"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of actions taken and the resulting behavior, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when using the Nether Portal.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the Nether Portal unlinking and the resulting lag, providing enough detail to understand the issue.""
  },
  ""overall_reason"": ""The report is actionable and describes a specific issue with Nether Portals, but lacks a clear expected outcome.""
}"
"MC-300953","Non-Executable","The report describes a performance issue but lacks specific details on how to reproduce the FPS drop, such as the specific actions taken or the environment settings.","Irreproducible","Not Applicable","Missing Information","The report describes a performance issue but lacks specific details on how to reproduce the FPS drop, such as the specific actions taken or the environment settings.","Not Present","Not Applicable","The report does not explicitly state what the expected FPS should be under the same conditions.","Present","Sufficient","The report provides a clear description of the observed FPS drop, detailing specific values and conditions.","The report identifies a performance issue but does not provide enough actionable details to reproduce the problem effectively.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2979","0","216","3195","0.00057645","2026-07-11T20:09:04","{
  ""issue_key"": ""MC-300953"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes a performance issue but lacks specific details on how to reproduce the FPS drop, such as the specific actions taken or the environment settings.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected FPS should be under the same conditions.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report provides a clear description of the observed FPS drop, detailing specific values and conditions.""
  },
  ""overall_reason"": ""The report identifies a performance issue but does not provide enough actionable details to reproduce the problem effectively.""
}"
"MC-300980","Non-Executable","The report does not specify how to trigger the bug or the exact settings being used, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the bug or the exact settings being used, making it unclear how to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes the observed behavior of the game toggling the hold sneak setting.","The report lacks critical details on how to reproduce the bug, making it non-executable despite describing the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V11_DevelopmentTuned","210","fp_3be5422b9d","2898","0","211","3109","0.00056130","2026-07-11T20:09:08","{
  ""issue_key"": ""MC-300980"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the bug or the exact settings being used, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the game toggling the hold sneak setting.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the bug, making it non-executable despite describing the observed behavior.""
}"
